"","Subj","Item","Cond","Cond.Incongruent","Age","Age.Old","u0s","u1s","u0i","u1i","sigma","LookingTime"
"1561","Subj20","Item21","Congruent",0,"Old",1,-398.777009184718,17.1158688918821,-240.396534967875,-8.56615059144781,-155.672492600494,64.353681547347
"1562","Subj20","Item21","Incongruent",1,"Old",1,-398.777009184718,17.1158688918821,-240.396534967875,-8.56615059144781,96.8968306892351,825.672723137511
"1563","Subj20","Item22","Congruent",0,"Old",1,-398.777009184718,17.1158688918821,-211.239013743547,32.2566672200596,115.926810008787,405.933323192464
"1564","Subj20","Item22","Incongruent",1,"Old",1,-398.777009184718,17.1158688918821,-211.239013743547,32.2566672200596,47.4021237180625,886.981173013681
"1565","Subj20","Item23","Congruent",0,"Old",1,-398.777009184718,17.1158688918821,199.469387821888,32.3950948278161,-155.716923719735,545.136418637133
"1566","Subj20","Item23","Incongruent",1,"Old",1,-398.777009184718,17.1158688918821,199.469387821888,32.3950948278161,-113.270593513328,1137.29371256324
"1567","Subj20","Item24","Congruent",0,"Old",1,-398.777009184718,17.1158688918821,-369.741686979065,-18.2211619703741,-73.7256464538873,7.30036430383775
"1568","Subj20","Item24","Incongruent",1,"Old",1,-398.777009184718,17.1158688918821,-369.741686979065,-18.2211619703741,22.0838617661767,602.20457944541
"1569","Subj20","Item25","Congruent",0,"Old",1,-398.777009184718,17.1158688918821,132.268084735531,27.3114068567537,353.4754564928,982.043807792249
"1570","Subj20","Item25","Incongruent",1,"Old",1,-398.777009184718,17.1158688918821,132.268084735531,27.3114068567537,-138.100315065886,1035.0953119822
"1571","Subj20","Item26","Congruent",0,"Old",1,-398.777009184718,17.1158688918821,-18.2081039782861,-55.5175085915369,-323.527167481327,71.736079656014
"1572","Subj20","Item26","Incongruent",1,"Old",1,-398.777009184718,17.1158688918821,-18.2081039782861,-55.5175085915369,-18.0600074341954,839.001600003491
"1573","Subj20","Item27","Congruent",0,"Old",1,-398.777009184718,17.1158688918821,83.1943001173812,27.9902091272101,-125.886649434556,454.286719517199
"1574","Subj20","Item27","Incongruent",1,"Old",1,-398.777009184718,17.1158688918821,83.1943001173812,27.9902091272101,-325.865986307217,799.61346066363
"1575","Subj20","Item28","Congruent",0,"Old",1,-398.777009184718,17.1158688918821,23.34247918614,22.4640641348972,-131.146196423143,383.649206605058
"1576","Subj20","Item28","Incongruent",1,"Old",1,-398.777009184718,17.1158688918821,23.34247918614,22.4640641348972,-56.0369023353746,998.538433719606
"1577","Subj20","Item29","Congruent",0,"Old",1,-398.777009184718,17.1158688918821,-35.8247933307071,-36.0472875438029,-165.329656814464,231.78712201819
"1578","Subj20","Item29","Incongruent",1,"Old",1,-398.777009184718,17.1158688918821,-35.8247933307071,-36.0472875438029,107.348979099517,985.73433928025
"1579","Subj20","Item30","Congruent",0,"Old",1,-398.777009184718,17.1158688918821,-26.5749108472581,50.342319732334,136.146045852626,628.902314444866
"1580","Subj20","Item30","Incongruent",1,"Old",1,-398.777009184718,17.1158688918821,-26.5749108472581,50.342319732334,-48.72077006777,1011.69368714869
"1581","Subj20","Item31","Congruent",0,"Old",1,-398.777009184718,17.1158688918821,4.91234102406313,2.25522873324519,-222.237889842262,253.91853962221
"1582","Subj20","Item31","Incongruent",1,"Old",1,-398.777009184718,17.1158688918821,4.91234102406313,2.25522873324519,89.1256708295313,1084.85319791913
"1583","Subj20","Item32","Congruent",0,"Old",1,-398.777009184718,17.1158688918821,-25.6440540495613,74.6524630976851,-128.231203067932,389.766065687356
"1584","Subj20","Item32","Incongruent",1,"Old",1,-398.777009184718,17.1158688918821,-25.6440540495613,74.6524630976851,-124.487630494882,985.477970249973
"1585","Subj20","Item33","Congruent",0,"Old",1,-398.777009184718,17.1158688918821,100.111475635371,-51.8600454133251,22.3660222446234,539.606312173833
"1586","Subj20","Item33","Incongruent",1,"Old",1,-398.777009184718,17.1158688918821,100.111475635371,-51.8600454133251,-146.421906207607,836.274207200159
"1587","Subj20","Item34","Congruent",0,"Old",1,-398.777009184718,17.1158688918821,100.123910397462,18.7318167235358,-44.2026611484582,543.641925679703
"1588","Subj20","Item34","Incongruent",1,"Old",1,-398.777009184718,17.1158688918821,100.123910397462,18.7318167235358,-115.646237372302,1008.24603507128
"1589","Subj20","Item35","Congruent",0,"Old",1,-398.777009184718,17.1158688918821,330.976191045173,40.5237176926747,58.8425560618114,899.331324506824
"1590","Subj20","Item35","Incongruent",1,"Old",1,-398.777009184718,17.1158688918821,330.976191045173,40.5237176926747,-126.945885732674,1271.38246929689
"1591","Subj20","Item36","Congruent",0,"Old",1,-398.777009184718,17.1158688918821,73.2429782441964,64.5620909795026,-126.563989639568,480.229939291295
"1592","Subj20","Item36","Incongruent",1,"Old",1,-398.777009184718,17.1158688918821,73.2429782441964,64.5620909795026,-144.28326664324,1044.38862215901
"1593","Subj20","Item37","Congruent",0,"Old",1,-398.777009184718,17.1158688918821,102.501231085666,5.83156288100759,1.6574480034817,578.979101677319
"1594","Subj20","Item37","Incongruent",1,"Old",1,-398.777009184718,17.1158688918821,102.501231085666,5.83156288100759,182.242344813277,1282.71143026
"1595","Subj20","Item38","Congruent",0,"Old",1,-398.777009184718,17.1158688918821,-542.411946191483,10.362152572806,-133.331777360743,-196.392711272256
"1596","Subj20","Item38","Incongruent",1,"Old",1,-398.777009184718,17.1158688918821,-542.411946191483,10.362152572806,32.7151892169905,497.332276770165
"1597","Subj20","Item39","Congruent",0,"Old",1,-398.777009184718,17.1158688918821,271.014098950089,40.5510892844676,-98.4175499410557,682.136498000664
"1598","Subj20","Item39","Incongruent",1,"Old",1,-398.777009184718,17.1158688918821,271.014098950089,40.5510892844676,-163.2773770921,1175.14362902597
"1599","Subj20","Item40","Congruent",0,"Old",1,-398.777009184718,17.1158688918821,-24.1031989663898,-64.3701382691708,163.669634716155,544.185157187758
"1600","Subj20","Item40","Incongruent",1,"Old",1,-398.777009184718,17.1158688918821,-24.1031989663898,-64.3701382691708,-85.3840982486698,748.077154845645
"1601","Subj21","Item01","Congruent",0,"Young",0,95.7827856882076,24.4108009435425,-306.396711511778,56.8836222684413,243.12151958859,382.50759376502
"1602","Subj21","Item01","Incongruent",1,"Young",0,95.7827856882076,24.4108009435425,-306.396711511778,56.8836222684413,-103.048266837561,617.832230550853
"1603","Subj21","Item02","Congruent",0,"Young",0,95.7827856882076,24.4108009435425,-55.4005234857556,69.0960874688636,98.5495055352948,488.931767737747
"1604","Subj21","Item02","Incongruent",1,"Young",0,95.7827856882076,24.4108009435425,-55.4005234857556,69.0960874688636,166.603832285206,1150.69298290006
"1605","Subj21","Item03","Congruent",0,"Young",0,95.7827856882076,24.4108009435425,-17.362542634476,-7.03304310948265,321.108109509949,749.528352563681
"1606","Subj21","Item03","Incongruent",1,"Young",0,95.7827856882076,24.4108009435425,-17.362542634476,-7.03304310948265,-124.645771369859,821.352229517932
"1607","Subj21","Item04","Congruent",0,"Young",0,95.7827856882076,24.4108009435425,21.5877293125905,49.9773566455746,11.4608784297203,478.831393430518
"1608","Subj21","Item04","Incongruent",1,"Young",0,95.7827856882076,24.4108009435425,21.5877293125905,49.9773566455746,140.373666929858,1182.33233951977
"1609","Subj21","Item05","Congruent",0,"Young",0,95.7827856882076,24.4108009435425,238.84088522872,12.7914492069854,-75.2500054297215,609.373665487207
"1610","Subj21","Item05","Incongruent",1,"Young",0,95.7827856882076,24.4108009435425,238.84088522872,12.7914492069854,89.228019577677,1311.25394064513
"1611","Subj21","Item06","Congruent",0,"Young",0,95.7827856882076,24.4108009435425,-123.501782434332,14.413953563346,-64.5976753704556,257.68332788342
"1612","Subj21","Item06","Incongruent",1,"Young",0,95.7827856882076,24.4108009435425,-123.501782434332,14.413953563346,-170.000857900919,691.304899859846
"1613","Subj21","Item07","Congruent",0,"Young",0,95.7827856882076,24.4108009435425,41.8298196198563,32.2907972486825,-335.575733965445,152.036871342619
"1614","Subj21","Item07","Incongruent",1,"Young",0,95.7827856882076,24.4108009435425,41.8298196198563,32.2907972486825,77.1959358664713,1121.71013936676
"1615","Subj21","Item08","Congruent",0,"Young",0,95.7827856882076,24.4108009435425,31.2875967264959,100.860875831508,-51.2860672744384,425.784315140265
"1616","Subj21","Item08","Incongruent",1,"Young",0,95.7827856882076,24.4108009435425,31.2875967264959,100.860875831508,257.681614322893,1360.22367351265
"1617","Subj21","Item09","Congruent",0,"Young",0,95.7827856882076,24.4108009435425,-189.835738472004,49.9092781363053,-167.456686298694,88.4903609175091
"1618","Subj21","Item09","Incongruent",1,"Young",0,95.7827856882076,24.4108009435425,-189.835738472004,49.9092781363053,-73.2719428744271,757.195183421624
"1619","Subj21","Item10","Congruent",0,"Young",0,95.7827856882076,24.4108009435425,-163.874319821798,-17.5104596745399,121.099844011164,403.008309877573
"1620","Subj21","Item10","Incongruent",1,"Young",0,95.7827856882076,24.4108009435425,-163.874319821798,-17.5104596745399,-39.1513112506179,749.857495884794
"1621","Subj21","Item11","Congruent",0,"Young",0,95.7827856882076,24.4108009435425,-276.924947100105,-42.537520670696,73.2089876739868,242.066826262089
"1622","Subj21","Item11","Incongruent",1,"Young",0,95.7827856882076,24.4108009435425,-276.924947100105,-42.537520670696,202.917573145427,853.848692006375
"1623","Subj21","Item12","Congruent",0,"Young",0,95.7827856882076,24.4108009435425,93.9461191413336,29.1442865362817,326.522338696388,866.251243525929
"1624","Subj21","Item12","Incongruent",1,"Young",0,95.7827856882076,24.4108009435425,93.9461191413336,29.1442865362817,7.7080666810257,1101.19205899039
"1625","Subj21","Item13","Congruent",0,"Young",0,95.7827856882076,24.4108009435425,-130.058572022164,-6.91991919689704,-125.714316785312,190.009896880732
"1626","Subj21","Item13","Incongruent",1,"Young",0,95.7827856882076,24.4108009435425,-130.058572022164,-6.91991919689704,-162.692251396263,670.722844016426
"1627","Subj21","Item14","Congruent",0,"Young",0,95.7827856882076,24.4108009435425,-275.28104119598,-69.6549063106836,-81.9799153610013,88.5218291312262
"1628","Subj21","Item14","Incongruent",1,"Young",0,95.7827856882076,24.4108009435425,-275.28104119598,-69.6549063106836,-63.9764557057059,561.481183419381
"1629","Subj21","Item15","Congruent",0,"Young",0,95.7827856882076,24.4108009435425,225.880161879147,-58.5313221011441,-181.649633309968,490.013314257387
"1630","Subj21","Item15","Incongruent",1,"Young",0,95.7827856882076,24.4108009435425,225.880161879147,-58.5313221011441,89.6689496668538,1227.41137607661
"1631","Subj21","Item16","Congruent",0,"Young",0,95.7827856882076,24.4108009435425,169.293390806639,62.755358116092,213.58436836259,828.660544857437
"1632","Subj21","Item16","Incongruent",1,"Young",0,95.7827856882076,24.4108009435425,169.293390806639,62.755358116092,-66.4947938337518,1135.94754172073
"1633","Subj21","Item17","Congruent",0,"Young",0,95.7827856882076,24.4108009435425,226.02380651692,17.7684543188442,-156.050019851143,515.756572353984
"1634","Subj21","Item17","Incongruent",1,"Young",0,95.7827856882076,24.4108009435425,226.02380651692,17.7684543188442,-191.084561761087,1023.10128570643
"1635","Subj21","Item18","Congruent",0,"Young",0,95.7827856882076,24.4108009435425,294.939988332766,-43.1804859935829,115.52274180177,856.245515822743
"1636","Subj21","Item18","Incongruent",1,"Young",0,95.7827856882076,24.4108009435425,294.939988332766,-43.1804859935829,4.72839329647935,1226.88148226741
"1637","Subj21","Item19","Congruent",0,"Young",0,95.7827856882076,24.4108009435425,-17.2156450136068,22.098327149352,-285.72821271574,142.838927958861
"1638","Subj21","Item19","Incongruent",1,"Young",0,95.7827856882076,24.4108009435425,-17.2156450136068,22.098327149352,-18.5632765718356,956.71299219566
"1639","Subj21","Item20","Congruent",0,"Young",0,95.7827856882076,24.4108009435425,-130.766172890483,-4.38378398657913,0.0492565820157501,315.06586937974
"1640","Subj21","Item20","Incongruent",1,"Young",0,95.7827856882076,24.4108009435425,-130.766172890483,-4.38378398657913,-126.566751709329,708.676878045359
"1641","Subj21","Item21","Congruent",0,"Young",0,95.7827856882076,24.4108009435425,-240.396534967875,-8.56615059144781,-183.200005564339,22.1862451559938
"1642","Subj21","Item21","Incongruent",1,"Young",0,95.7827856882076,24.4108009435425,-240.396534967875,-8.56615059144781,-67.947899042326,653.483002030101
"1643","Subj21","Item22","Congruent",0,"Young",0,95.7827856882076,24.4108009435425,-211.239013743547,32.2566672200596,-105.347989692169,129.195782252492
"1644","Subj21","Item22","Incongruent",1,"Young",0,95.7827856882076,24.4108009435425,-211.239013743547,32.2566672200596,-101.157057822769,690.254182285494
"1645","Subj21","Item23","Congruent",0,"Young",0,95.7827856882076,24.4108009435425,199.469387821888,32.3950948278161,-345.453478572886,299.798694937209
"1646","Subj21","Item23","Incongruent",1,"Young",0,95.7827856882076,24.4108009435425,199.469387821888,32.3950948278161,-22.3999357174309,1179.85813356402
"1647","Subj21","Item24","Congruent",0,"Young",0,95.7827856882076,24.4108009435425,-369.741686979065,-18.2211619703741,142.303438495519,218.344537204662
"1648","Subj21","Item24","Incongruent",1,"Young",0,95.7827856882076,24.4108009435425,-369.741686979065,-18.2211619703741,173.454369078535,755.885106760846
"1649","Subj21","Item25","Congruent",0,"Young",0,95.7827856882076,24.4108009435425,132.268084735531,27.3114068567537,311.152872884643,889.203743308381
"1650","Subj21","Item25","Incongruent",1,"Young",0,95.7827856882076,24.4108009435425,132.268084735531,27.3114068567537,39.7934955482188,1169.76657377225
"1651","Subj21","Item26","Congruent",0,"Young",0,95.7827856882076,24.4108009435425,-18.2081039782861,-55.5175085915369,-157.80057437107,269.774107338852
"1652","Subj21","Item26","Incongruent",1,"Young",0,95.7827856882076,24.4108009435425,-18.2081039782861,-55.5175085915369,75.3513354327944,972.019309494722
"1653","Subj21","Item27","Congruent",0,"Young",0,95.7827856882076,24.4108009435425,83.1943001173812,27.9902091272101,164.97675346828,693.953839273869
"1654","Subj21","Item27","Incongruent",1,"Young",0,95.7827856882076,24.4108009435425,83.1943001173812,27.9902091272101,282.975724562126,1364.55382043847
"1655","Subj21","Item28","Congruent",0,"Young",0,95.7827856882076,24.4108009435425,23.34247918614,22.4640641348972,121.688025103409,590.813289977757
"1656","Subj21","Item28","Incongruent",1,"Young",0,95.7827856882076,24.4108009435425,23.34247918614,22.4640641348972,212.736571319094,1228.93670127188
"1657","Subj21","Item29","Congruent",0,"Young",0,95.7827856882076,24.4108009435425,-35.8247933307071,-36.0472875438029,65.875485255443,475.833477612944
"1658","Subj21","Item29","Incongruent",1,"Young",0,95.7827856882076,24.4108009435425,-35.8247933307071,-36.0472875438029,-191.625241290165,706.896264467075
"1659","Subj21","Item30","Congruent",0,"Young",0,95.7827856882076,24.4108009435425,-26.5749108472581,50.342319732334,-129.205980781717,290.001894059233
"1660","Subj21","Item30","Incongruent",1,"Young",0,95.7827856882076,24.4108009435425,-26.5749108472581,50.342319732334,283.047881245663,1277.20887676249
"1661","Subj21","Item31","Congruent",0,"Young",0,95.7827856882076,24.4108009435425,4.91234102406313,2.25522873324519,105.613096977436,556.308223689706
"1662","Subj21","Item31","Incongruent",1,"Young",0,95.7827856882076,24.4108009435425,4.91234102406313,2.25522873324519,-100.158078799804,877.403077589254
"1663","Subj21","Item32","Congruent",0,"Young",0,95.7827856882076,24.4108009435425,-25.6440540495613,74.6524630976851,-105.857151308573,314.281580330073
"1664","Subj21","Item32","Incongruent",1,"Young",0,95.7827856882076,24.4108009435425,-25.6440540495613,74.6524630976851,-138.107786987156,881.294208692717
"1665","Subj21","Item33","Congruent",0,"Young",0,95.7827856882076,24.4108009435425,100.111475635371,-51.8600454133251,22.2709937994043,568.165255122982
"1666","Subj21","Item33","Incongruent",1,"Young",0,95.7827856882076,24.4108009435425,100.111475635371,-51.8600454133251,-37.502604169916,981.14241268388
"1667","Subj21","Item34","Congruent",0,"Young",0,95.7827856882076,24.4108009435425,100.123910397462,18.7318167235358,-141.265343116695,404.641352968975
"1668","Subj21","Item34","Incongruent",1,"Young",0,95.7827856882076,24.4108009435425,100.123910397462,18.7318167235358,182.129852795839,1271.37916654859
"1669","Subj21","Item35","Congruent",0,"Young",0,95.7827856882076,24.4108009435425,330.976191045173,40.5237176926747,2.78496495003391,779.543941683415
"1670","Subj21","Item35","Incongruent",1,"Young",0,95.7827856882076,24.4108009435425,330.976191045173,40.5237176926747,113.674754918632,1455.56825028823
"1671","Subj21","Item36","Congruent",0,"Young",0,95.7827856882076,24.4108009435425,73.2429782441964,64.5620909795026,-57.009404999401,462.016358933003
"1672","Subj21","Item36","Incongruent",1,"Young",0,95.7827856882076,24.4108009435425,73.2429782441964,64.5620909795026,26.2423070020828,1134.44096285753
"1673","Subj21","Item37","Congruent",0,"Young",0,95.7827856882076,24.4108009435425,102.501231085666,5.83156288100759,155.028496353714,703.312513127587
"1674","Subj21","Item37","Incongruent",1,"Young",0,95.7827856882076,24.4108009435425,102.501231085666,5.83156288100759,101.358599314871,1180.08497991329
"1675","Subj21","Item38","Congruent",0,"Young",0,95.7827856882076,24.4108009435425,-542.411946191483,10.362152572806,141.192186436886,44.5630259336096
"1676","Subj21","Item38","Incongruent",1,"Young",0,95.7827856882076,24.4108009435425,-542.411946191483,10.362152572806,-273.994510877092,164.34928213598
"1677","Subj21","Item39","Congruent",0,"Young",0,95.7827856882076,24.4108009435425,271.014098950089,40.5510892844676,26.5806571944844,743.377541832781
"1678","Subj21","Item39","Incongruent",1,"Young",0,95.7827856882076,24.4108009435425,271.014098950089,40.5510892844676,-28.7711792920903,1253.18759557422
"1679","Subj21","Item40","Congruent",0,"Young",0,95.7827856882076,24.4108009435425,-24.1031989663898,-64.3701382691708,-97.5298065014744,324.149780220343
"1680","Subj21","Item40","Incongruent",1,"Young",0,95.7827856882076,24.4108009435425,-24.1031989663898,-64.3701382691708,-84.1044511890001,797.815798207189
"1681","Subj22","Item01","Congruent",0,"Old",1,532.126022112293,-76.8057674560018,-306.396711511778,56.8836222684413,251.364868994991,1307.82203440795
"1682","Subj22","Item01","Incongruent",1,"Old",1,532.126022112293,-76.8057674560018,-306.396711511778,56.8836222684413,64.5801900658861,1601.31521029128
"1683","Subj22","Item02","Congruent",0,"Old",1,532.126022112293,-76.8057674560018,-55.4005234857556,69.0960874688636,-21.690993053587,1297.97482558581
"1684","Subj22","Item02","Incongruent",1,"Old",1,532.126022112293,-76.8057674560018,-55.4005234857556,69.0960874688636,140.853856821615,1953.00999547388
"1685","Subj22","Item03","Congruent",0,"Old",1,532.126022112293,-76.8057674560018,-17.362542634476,-7.03304310948265,-81.8245124284937,1199.75015648384
"1686","Subj22","Item03","Incongruent",1,"Old",1,532.126022112293,-76.8057674560018,-17.362542634476,-7.03304310948265,20.8275544823469,1718.76341282919
"1687","Subj22","Item04","Congruent",0,"Old",1,532.126022112293,-76.8057674560018,21.5877293125905,49.9773566455746,217.029347002883,1594.56468761734
"1688","Subj22","Item04","Incongruent",1,"Old",1,532.126022112293,-76.8057674560018,21.5877293125905,49.9773566455746,-49.8942129225804,1801.01271688145
"1689","Subj22","Item05","Congruent",0,"Old",1,532.126022112293,-76.8057674560018,238.84088522872,12.7914492069854,-119.873440839482,1437.72914825251
"1690","Subj22","Item05","Incongruent",1,"Old",1,532.126022112293,-76.8057674560018,238.84088522872,12.7914492069854,-82.2439117698611,1911.54435907312
"1691","Subj22","Item06","Congruent",0,"Old",1,532.126022112293,-76.8057674560018,-123.501782434332,14.413953563346,-157.619430677913,1039.26299510739
"1692","Subj22","Item06","Incongruent",1,"Old",1,532.126022112293,-76.8057674560018,-123.501782434332,14.413953563346,37.8993736549993,1672.58998554765
"1693","Subj22","Item07","Congruent",0,"Old",1,532.126022112293,-76.8057674560018,41.8298196198563,32.2907972486825,49.1792780992947,1429.27014962412
"1694","Subj22","Item07","Incongruent",1,"Old",1,532.126022112293,-76.8057674560018,41.8298196198563,32.2907972486825,128.350860073575,1964.12676139109
"1695","Subj22","Item08","Congruent",0,"Old",1,532.126022112293,-76.8057674560018,31.2875967264959,100.860875831508,270.264340744124,1708.38306795842
"1696","Subj22","Item08","Incongruent",1,"Old",1,532.126022112293,-76.8057674560018,31.2875967264959,100.860875831508,210.78612176231,2173.15995735211
"1697","Subj22","Item09","Congruent",0,"Old",1,532.126022112293,-76.8057674560018,-189.835738472004,49.9092781363053,-187.61876912035,978.425025200242
"1698","Subj22","Item09","Incongruent",1,"Old",1,532.126022112293,-76.8057674560018,-189.835738472004,49.9092781363053,299.866328170913,1939.21363317181
"1699","Subj22","Item10","Congruent",0,"Old",1,532.126022112293,-76.8057674560018,-163.874319821798,-17.5104596745399,20.8917731388221,1145.47724829877
"1700","Subj22","Item10","Incongruent",1,"Old",1,532.126022112293,-76.8057674560018,-163.874319821798,-17.5104596745399,-58.0003655159586,1472.46888251345
"1701","Subj22","Item11","Congruent",0,"Old",1,532.126022112293,-76.8057674560018,-276.924947100105,-42.537520670696,278.345353566521,1264.85314045201
"1702","Subj22","Item11","Incongruent",1,"Old",1,532.126022112293,-76.8057674560018,-276.924947100105,-42.537520670696,64.328307671442,1431.69280643023
"1703","Subj22","Item12","Congruent",0,"Old",1,532.126022112293,-76.8057674560018,93.9461191413336,29.1442865362817,259.618520938466,1688.67918127237
"1704","Subj22","Item12","Incongruent",1,"Old",1,532.126022112293,-76.8057674560018,93.9461191413336,29.1442865362817,-6.52855112089798,1875.07062829329
"1705","Subj22","Item13","Congruent",0,"Old",1,532.126022112293,-76.8057674560018,-130.058572022164,-6.91991919689704,-109.662871220626,1059.3288922166
"1706","Subj22","Item13","Incongruent",1,"Old",1,532.126022112293,-76.8057674560018,-130.058572022164,-6.91991919689704,-294.894611433094,1290.57146535124
"1707","Subj22","Item14","Congruent",0,"Old",1,532.126022112293,-76.8057674560018,-275.28104119598,-69.6549063106836,169.029797278278,1130.06410442791
"1708","Subj22","Item14","Incongruent",1,"Old",1,532.126022112293,-76.8057674560018,-275.28104119598,-69.6549063106836,-133.212658265117,1181.56097511782
"1709","Subj22","Item15","Congruent",0,"Old",1,532.126022112293,-76.8057674560018,225.880161879147,-58.5313221011441,130.703889058799,1604.02298349309
"1710","Subj22","Item15","Incongruent",1,"Old",1,532.126022112293,-76.8057674560018,225.880161879147,-58.5313221011441,17.9840349924511,1856.1660398696
"1711","Subj22","Item16","Congruent",0,"Old",1,532.126022112293,-76.8057674560018,169.293390806639,62.755358116092,70.8652417205106,1608.88424529953
"1712","Subj22","Item16","Incongruent",1,"Old",1,532.126022112293,-76.8057674560018,169.293390806639,62.755358116092,189.995986473009,2214.16458071212
"1713","Subj22","Item17","Congruent",0,"Old",1,532.126022112293,-76.8057674560018,226.02380651692,17.7684543188442,-72.7974568420353,1476.96505865002
"1714","Subj22","Item17","Incongruent",1,"Old",1,532.126022112293,-76.8057674560018,226.02380651692,17.7684543188442,-69.2300379276514,1921.69516442725
"1715","Subj22","Item18","Congruent",0,"Old",1,532.126022112293,-76.8057674560018,294.939988332766,-43.1804859935829,-34.7637505918147,1522.96600640366
"1716","Subj22","Item18","Incongruent",1,"Old",1,532.126022112293,-76.8057674560018,294.939988332766,-43.1804859935829,159.053065865728,2096.99656941162
"1717","Subj22","Item19","Congruent",0,"Old",1,532.126022112293,-76.8057674560018,-17.2156450136068,22.098327149352,-71.2178556751908,1239.63508111685
"1718","Subj22","Item19","Incongruent",1,"Old",1,532.126022112293,-76.8057674560018,-17.2156450136068,22.098327149352,-26.3265421436572,1730.01895434173
"1719","Subj22","Item20","Congruent",0,"Old",1,532.126022112293,-76.8057674560018,-130.766172890483,-4.38378398657913,119.448674863372,1290.2689726426
"1720","Subj22","Item20","Incongruent",1,"Old",1,532.126022112293,-76.8057674560018,-130.766172890483,-4.38378398657913,116.811797377961,1706.64254371461
"1721","Subj22","Item21","Congruent",0,"Old",1,532.126022112293,-76.8057674560018,-240.396534967875,-8.56615059144781,119.520384936914,1176.52795403388
"1722","Subj22","Item21","Incongruent",1,"Old",1,532.126022112293,-76.8057674560018,-240.396534967875,-8.56615059144781,7.35773592545063,1479.19338697497
"1723","Subj22","Item22","Congruent",0,"Old",1,532.126022112293,-76.8057674560018,-211.239013743547,32.2566672200596,114.391940225223,1241.37984835803
"1724","Subj22","Item22","Incongruent",1,"Old",1,532.126022112293,-76.8057674560018,-211.239013743547,32.2566672200596,42.8989604454595,1625.53776834232
"1725","Subj22","Item23","Congruent",0,"Old",1,532.126022112293,-76.8057674560018,199.469387821888,32.3950948278161,-94.922255722924,1442.91248158307
"1726","Subj22","Item23","Incongruent",1,"Old",1,532.126022112293,-76.8057674560018,199.469387821888,32.3950948278161,270.657672120164,2264.28173679797
"1727","Subj22","Item24","Congruent",0,"Old",1,532.126022112293,-76.8057674560018,-369.741686979065,-18.2211619703741,-279.451645952137,638.555759754714
"1728","Subj22","Item24","Incongruent",1,"Old",1,532.126022112293,-76.8057674560018,-369.741686979065,-18.2211619703741,126.829257181958,1450.00973346243
"1729","Subj22","Item25","Congruent",0,"Old",1,532.126022112293,-76.8057674560018,132.268084735531,27.3114068567537,51.2501524341909,1516.79989868277
"1730","Subj22","Item25","Incongruent",1,"Old",1,532.126022112293,-76.8057674560018,132.268084735531,27.3114068567537,3.41664092152031,1919.67202657085
"1731","Subj22","Item26","Congruent",0,"Old",1,532.126022112293,-76.8057674560018,-18.2081039782861,-55.5175085915369,-91.7099982669966,1140.53464381947
"1732","Subj22","Item26","Incongruent",1,"Old",1,532.126022112293,-76.8057674560018,-18.2081039782861,-55.5175085915369,-39.0790158712129,1561.04235016772
"1733","Subj22","Item27","Congruent",0,"Old",1,532.126022112293,-76.8057674560018,83.1943001173812,27.9902091272101,270.850547196456,1688.00531109734
"1734","Subj22","Item27","Incongruent",1,"Old",1,532.126022112293,-76.8057674560018,83.1943001173812,27.9902091272101,-14.5498900505476,1853.98931552154
"1735","Subj22","Item28","Congruent",0,"Old",1,532.126022112293,-76.8057674560018,23.34247918614,22.4640641348972,-57.6730049677586,1294.10379300957
"1736","Subj22","Item28","Incongruent",1,"Old",1,532.126022112293,-76.8057674560018,23.34247918614,22.4640641348972,-131.754321375752,1665.88077328047
"1737","Subj22","Item29","Congruent",0,"Old",1,532.126022112293,-76.8057674560018,-35.8247933307071,-36.0472875438029,-74.3367782905378,1159.76139549124
"1738","Subj22","Item29","Incongruent",1,"Old",1,532.126022112293,-76.8057674560018,-35.8247933307071,-36.0472875438029,-12.6438680361678,1608.80125074581
"1739","Subj22","Item30","Congruent",0,"Old",1,532.126022112293,-76.8057674560018,-26.5749108472581,50.342319732334,-203.658310058249,1126.07935348312
"1740","Subj22","Item30","Incongruent",1,"Old",1,532.126022112293,-76.8057674560018,-26.5749108472581,50.342319732334,171.404672515061,1974.87888833276
"1741","Subj22","Item31","Congruent",0,"Old",1,532.126022112293,-76.8057674560018,4.91234102406313,2.25522873324519,14.6740556170783,1327.81188003068
"1742","Subj22","Item31","Incongruent",1,"Old",1,532.126022112293,-76.8057674560018,4.91234102406313,2.25522873324519,219.753154289514,1958.54043998036
"1743","Subj22","Item32","Congruent",0,"Old",1,532.126022112293,-76.8057674560018,-25.6440540495613,74.6524630976851,148.565377908643,1503.54404161306
"1744","Subj22","Item32","Incongruent",1,"Old",1,532.126022112293,-76.8057674560018,-25.6440540495613,74.6524630976851,212.158012608341,2065.18337195444
"1745","Subj22","Item33","Congruent",0,"Old",1,532.126022112293,-76.8057674560018,100.111475635371,-51.8600454133251,-200.384665397001,1153.83701948134
"1746","Subj22","Item33","Incongruent",1,"Old",1,532.126022112293,-76.8057674560018,100.111475635371,-51.8600454133251,86.9375457589892,1812.693417768
"1747","Subj22","Item34","Congruent",0,"Old",1,532.126022112293,-76.8057674560018,100.123910397462,18.7318167235358,-54.2731821447972,1370.55279963249
"1748","Subj22","Item34","Incongruent",1,"Old",1,532.126022112293,-76.8057674560018,100.123910397462,18.7318167235358,-7.0278674477679,1859.92416359705
